1/22/2019,N - Lookout Mountain - 306 - North Side TH,376,64,0,Ideal
1/22/2019,South Mountain-Mormon Trail,400,64,0,Ideal
1/22/2019,"South Mountain-Pima Dirt Rd. ",733,64,0,Ideal
1/23/2019,E - Papago - Hole In The Rock,128,62,0,Ideal
1/23/2019,E - PMP - Piestewa Summit Trail,900,62,0,Ideal
1/23/2019,N - Lookout Mountain - 306 - North Side TH,355,62,0,Ideal
1/23/2019,South Mountain-Mormon Trail,400,62,0,Ideal
1/23/2019,"South Mountain-Pima Dirt Rd. ",745,62,0,Ideal
1/24/2019,E - Papago - Hole In The Rock,93,69,0,Ideal
1/24/2019,E - PMP - Piestewa Summit Trail,820,69,0,Ideal
1/24/2019,N - Lookout Mountain - 306 - North Side TH,365,69,0,Ideal
1/24/2019,South Mountain-Mormon Trail,370,69,0,Ideal
1/24/2019,"South Mountain-Pima Dirt Rd. ",732,69,0,Ideal
1/25/2019,E - Papago - Hole In The Rock,112,69,0,Ideal
1/25/2019,E - PMP - Piestewa Summit Trail,987,69,0,Ideal
1/25/2019,N - Lookout Mountain - 306 - North Side TH,430,69,0,Ideal
1/25/2019,South Mountain-Mormon Trail,409,69,0,Ideal
1/25/2019,"South Mountain-Pima Dirt Rd. ",824,69,0,Ideal
1/26/2019,E - Papago - Hole In The Rock,262,72,1,Ideal
1/26/2019,E - PMP - Piestewa Summit Trail,1779,72,1,Ideal
1/26/2019,N - Lookout Mountain - 306 - North Side TH,694,72,1,Ideal
1/26/2019,South Mountain-Mormon Trail,1151,72,1,Ideal
1/26/2019,"South Mountain-Pima Dirt Rd. ",1731,72,1,Ideal
1/27/2019,E - Papago - Hole In The Rock,138,73,1,Ideal
1/27/2019,E - PMP - Piestewa Summit Trail,1689,73,1,Ideal
1/27/2019,N - Lookout Mountain - 306 - North Side TH,783,73,1,Ideal
1/27/2019,South Mountain-Mormon Trail,1537,73,1,Ideal
1/27/2019,"South Mountain-Pima Dirt Rd. ",1854,73,1,Ideal
1/28/2019,E - Papago - Hole In The Rock,273,72,0,Ideal
1/28/2019,E - PMP - Piestewa Summit Trail,877,72,0,Ideal
1/28/2019,N - Lookout Mountain - 306 - North Side TH,453,72,0,Ideal
1/28/2019,South Mountain-Mormon Trail,439,72,0,Ideal
1/28/2019,"South Mountain-Pima Dirt Rd. ",746,72,0,Ideal
1/29/2019,E - Camelback - Echo Canyon Trail,698,71,0,Ideal
1/29/2019,E - Papago - Hole In The Rock,49,71,0,Ideal
1/29/2019,E - PMP - Piestewa Summit Trail,833,71,0,Ideal
1/29/2019,N - Lookout Mountain - 306 - North Side TH,435,71,0,Ideal
1/29/2019,South Mountain-Mormon Trail,389,71,0,Ideal
1/29/2019,"South Mountain-Pima Dirt Rd. ",725,71,0,Ideal
1/30/2019,E - Camelback - Echo Canyon Trail,673,74,0,Ideal
1/30/2019,E - Papago - Hole In The Rock,148,74,0,Ideal
1/30/2019,E - PMP - Piestewa Summit Trail,878,74,0,Ideal
1/30/2019,N - Lookout Mountain - 306 - North Side TH,396,74,0,Ideal
1/30/2019,South Mountain-Mormon Trail,355,74,0,Ideal
1/30/2019,"South Mountain-Pima Dirt Rd. ",743,74,0,Ideal
1/31/2019,E - Camelback - Echo Canyon Trail,754,73,0,Ideal
1/31/2019,E - Papago - Hole In The Rock,110,73,0,Ideal
1/31/2019,E - PMP - Piestewa Summit Trail,806,73,0,Ideal
1/31/2019,N - Lookout Mountain - 306 - North Side TH,411,73,0,Ideal
1/31/2019,South Mountain-Mormon Trail,336,73,0,Ideal
1/31/2019,"South Mountain-Pima Dirt Rd. ",748,73,0,Ideal
2/1/2019,E - Camelback - Echo Canyon Trail,963,75,0,Ideal
2/1/2019,E - Papago - Hole In The Rock,303,75,0,Ideal
2/1/2019,E - PMP - Piestewa Summit Trail,975,75,0,Ideal
2/1/2019,N - Lookout Mountain - 306 - North Side TH,428,75,0,Ideal
2/1/2019,South Mountain-Mormon Trail,439,75,0,Ideal
2/1/2019,"South Mountain-Pima Dirt Rd. ",773,75,0,Ideal
2/2/2019,E - Camelback - Echo Canyon Trail,1242,73,1,Ideal
2/2/2019,E - Papago - Hole In The Rock,228,73,1,Ideal
2/2/2019,E - PMP - Piestewa Summit Trail,1644,73,1,Ideal
2/2/2019,N - Lookout Mountain - 306 - North Side TH,722,73,1,Ideal
2/2/2019,South Mountain-Mormon Trail,1049,73,1,Ideal
2/2/2019,"South Mountain-Pima Dirt Rd. ",1616,73,1,Ideal
2/3/2019,E - Camelback - Echo Canyon Trail,408,67,1,Ideal
2/3/2019,E - Papago - Hole In The Rock,75,67,1,Ideal
2/3/2019,E - PMP - Piestewa Summit Trail,599,67,1,Ideal
2/3/2019,N - Lookout Mountain - 306 - North Side TH,231,67,1,Ideal
2/3/2019,South Mountain-Mormon Trail,288,67,1,Ideal
2/3/2019,"South Mountain-Pima Dirt Rd. ",662,67,1,Ideal
2/4/2019,E - Camelback - Echo Canyon Trail,706,66,0,Ideal
2/4/2019,E - Papago - Hole In The Rock,108,66,0,Ideal
2/4/2019,E - PMP - Piestewa Summit Trail,798,66,0,Ideal
2/4/2019,N - Lookout Mountain - 306 - North Side TH,351,66,0,Ideal
2/4/2019,South Mountain-Mormon Trail,375,66,0,Ideal
2/4/2019,"South Mountain-Pima Dirt Rd. ",769,66,0,Ideal
2/5/2019,E - Camelback - Echo Canyon Trail,654,67,0,Ideal
2/5/2019,E - Papago - Hole In The Rock,132,67,0,Ideal
2/5/2019,E - PMP - Piestewa Summit Trail,812,67,0,Ideal
2/5/2019,N - Lookout Mountain - 306 - North Side TH,414,67,0,Ideal
2/5/2019,South Mountain-Mormon Trail,372,67,0,Ideal
2/5/2019,"South Mountain-Pima Dirt Rd. ",819,67,0,Ideal
2/6/2019,E - Camelback - Echo Canyon Trail,655,56,0,Ideal
2/6/2019,E - Papago - Hole In The Rock,362,56,0,Ideal
2/6/2019,E - PMP - Piestewa Summit Trail,787,56,0,Ideal
2/6/2019,N - Lookout Mountain - 306 - North Side TH,356,56,0,Ideal
2/6/2019,South Mountain-Mormon Trail,317,56,0,Ideal
2/6/2019,"South Mountain-Pima Dirt Rd. ",636,56,0,Ideal
2/7/2019,E - Camelback - Echo Canyon Trail,708,57,0,Ideal
2/7/2019,E - Papago - Hole In The Rock,524,57,0,Ideal
2/7/2019,E - PMP - Piestewa Summit Trail,834,57,0,Ideal
2/7/2019,N - Lookout Mountain - 306 - North Side TH,396,57,0,Ideal
2/7/2019,South Mountain-Mormon Trail,322,57,0,Ideal
2/7/2019,"South Mountain-Pima Dirt Rd. ",706,57,0,Ideal
2/8/2019,E - Camelback - Echo Canyon Trail,1051,67,0,Ideal
2/8/2019,E - Papago - Hole In The Rock,690,67,0,Ideal
2/8/2019,E - PMP - Piestewa Summit Trail,1052,67,0,Ideal
2/8/2019,N - Lookout Mountain - 306 - North Side TH,415,67,0,Ideal
2/8/2019,South Mountain-Mormon Trail,484,67,0,Ideal
2/8/2019,"South Mountain-Pima Dirt Rd. ",925,67,0,Ideal
2/9/2019,E - Camelback - Echo Canyon Trail,1239,59,1,Ideal
2/9/2019,E - Papago - Hole In The Rock,402,59,1,Ideal
2/9/2019,E - PMP - Piestewa Summit Trail,1520,59,1,Ideal
2/9/2019,N - Lookout Mountain - 306 - North Side TH,690,59,1,Ideal
2/9/2019,South Mountain-Mormon Trail,971,59,1,Ideal
2/9/2019,"South Mountain-Pima Dirt Rd. ",1372,59,1,Ideal
2/10/2019,E - Camelback - Echo Canyon Trail,1235,66,1,Ideal
2/10/2019,E - Papago - Hole In The Rock,894,66,1,Ideal
2/10/2019,E - PMP - Piestewa Summit Trail,1514,66,1,Ideal
2/10/2019,N - Lookout Mountain - 306 - North Side TH,815,66,1,Ideal
2/10/2019,South Mountain-Mormon Trail,1112,66,1,Ideal
2/10/2019,"South Mountain-Pima Dirt Rd. ",1567,66,1,Ideal
2/11/2019,E - Camelback - Echo Canyon Trail,692,59,0,Ideal
2/11/2019,E - Papago - Hole In The Rock,474,59,0,Ideal
2/11/2019,E - PMP - Piestewa Summit Trail,897,59,0,Ideal
2/11/2019,N - Lookout Mountain - 306 - North Side TH,369,59,0,Ideal
2/11/2019,South Mountain-Mormon Trail,453,59,0,Ideal
2/11/2019,"South Mountain-Pima Dirt Rd. ",752,59,0,Ideal
2/12/2019,E - Camelback - Echo Canyon Trail,673,69,0,Ideal
2/12/2019,E - Papago - Hole In The Rock,404,69,0,Ideal
2/12/2019,E - PMP - Piestewa Summit Trail,875,69,0,Ideal
2/12/2019,N - Lookout Mountain - 306 - North Side TH,397,69,0,Ideal
2/12/2019,South Mountain-Mormon Trail,404,69,0,Ideal
2/12/2019,"South Mountain-Pima Dirt Rd. ",800,69,0,Ideal
2/13/2019,E - Camelback - Echo Canyon Trail,643,67,0,Ideal
2/13/2019,E - Papago - Hole In The Rock,154,67,0,Ideal
2/13/2019,E - PMP - Piestewa Summit Trail,791,67,0,Ideal
